artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,country,continent,popularity
Chippoke Ohashi,you,常緑,6qn31XzTa6YKXs5FZpAPgP,0.725,0.75,11,-5.694,1,0.0772,0.0,0.101,0.888,101.19,171547,4,JPN,ASIA,73.0
YOASOBI,THE BOOK 2,怪物,6uhIF5J5Txaie0is2nXdxU,0.598,0.847,1,-2.54,1,0.205,9.92e-05,0.307,0.728,169.959,205480,4,JPN,ASIA,70.0
Ado,狂言,踊,0871AdnvzzSGr5XdTJaDHC,0.709,0.962,1,-0.753,1,0.106,1.77e-06,0.621,0.767,128.013,210347,4,JPN,ASIA,48.0
HENTAI SHINSHI CLUB,ZURUMUKE,YOKAZE,6tkSMR8bEIfEcJn7ybJtSP,0.642,0.587,10,-5.53,1,0.0268,0.0,0.0784,0.361,89.96,269547,4,JPN,ASIA,73.0
MAISONdes,ヨワネハキ,ヨワネハキ,0FOVGBW0RpVRuDuUuN4ZVw,0.78,0.814,7,-3.617,1,0.0291,8.28e-05,0.168,0.59,108.025,166967,4,JPN,ASIA,75.0
YOASOBI,THE BOOK 2,三原色,0UBUg8NU4XJtQqzTPs8Pkr,0.666,0.923,5,-2.362,0,0.0712,0.0,0.315,0.861,128.014,220253,4,JPN,ASIA,70.0
King Gnu,BOY,BOY,3oQaOjaIYPsnJbGNzXcIID,0.619,0.802,0,-6.618,1,0.0629,0.0,0.361,0.535,109.982,231386,4,JPN,ASIA,75.0
HIRAIDAI,Life Goes On,"Stand by me, Stand by you.",7DyS11kB1YNrfDzQqtjmTh,0.66,0.576,3,-5.627,1,0.0363,0.0,0.0599,0.561,80.978,193013,4,JPN,ASIA,73.0
Mrs. GREEN APPLE,青と夏,点描の唄,1sIIlVrnPhrvmTrHtzM7tV,0.502,0.632,0,-4.612,1,0.0273,0.0,0.103,0.308,152.014,307067,4,JPN,ASIA,74.0
milet,おもかげ (produced by Vaundy),おもかげ (produced by Vaundy),6ts1KCOudfDYXYfyWtq0k1,0.488,0.638,8,-4.502,1,0.058,2.24e-05,0.12,0.713,207.906,188060,4,JPN,ASIA,75.0
DISH//,僕たちがやりました,猫,6sIx7Cn37DGEhjy9hBP8Gx,0.506,0.769,3,-5.326,1,0.0363,0.0,0.0828,0.536,154.044,276040,4,JPN,ASIA,74.0
Eve,Kaikai Kitan / Ao No Waltz,Kaikai Kitan,6y4GYuZszeXNOXuBFsJlos,0.584,0.911,5,-3.515,0,0.09,0.0,0.119,0.606,92.502,221426,4,JPN,ASIA,79.0
Official HIGE DANdism,エスカパレード,115万キロのフィルム,278JqkBGkjDovOYAwE8TW7,0.516,0.791,3,-1.927,1,0.0318,0.0,0.141,0.48,96.921,324633,4,JPN,ASIA,74.0
YOASOBI,THE BOOK 2,もう少しだけ,2cBAc8f0ueFKSXGQRJRsyN,0.668,0.814,8,-3.732,1,0.0287,0.0,0.119,0.584,99.98,218853,4,JPN,ASIA,69.0
Official HIGE DANdism,Editorial,I LOVE...,5wWLNNwMAehpj83FU4Lz0m,0.546,0.663,9,-6.071,1,0.0536,0.0,0.178,0.407,171.698,282680,4,JPN,ASIA,71.0
鈴木鈴木,ホワイトキス,ホワイトキス,7sRYDTjWTX00fd9BCOflLo,0.704,0.797,1,-4.7,1,0.0505,0.0,0.284,0.619,110.003,274860,4,JPN,ASIA,73.0
Masaki Suda,虹,虹,7AIj86wFWqm7X1TZ2hzHwS,0.548,0.6,5,-5.049,1,0.0297,0.0,0.192,0.296,143.961,258733,4,JPN,ASIA,74.0
Official HIGE DANdism,Traveler,Pretender,15HNdxGKNCIO9pgaY4n7FU,0.538,0.869,8,-3.464,1,0.0275,0.0,0.14,0.369,91.972,326843,4,JPN,ASIA,60.0
Yoru no Hitowarai,ミライチズ,ミライチズ,3mSqtn05vfpqAMpFTLsxpi,0.456,0.873,7,-2.086,1,0.0496,2.26e-06,0.051,0.604,205.959,239613,4,JPN,ASIA,73.0
back number,怪盗,怪盗,10Eyo4juZQFthKqlJgGMdp,0.636,0.847,7,-2.093,1,0.037,0.0,0.295,0.8,114.028,196226,4,JPN,ASIA,73.0
Yuuri,壱,かくれんぼ,0tMqllhrXe8CWOosrCD1fE,0.667,0.534,9,-6.963,1,0.0606,0.0,0.124,0.308,156.054,271427,4,JPN,ASIA,65.0
BLOOM VASE,BLOOM SQUAD,Bluma to Lunch,3EYWY7XBj1BkCKX3R3hoZk,0.756,0.726,7,-5.388,1,0.0489,0.000455,0.119,0.792,123.98,159040,4,JPN,ASIA,72.0
NiziU,U -Special Edition-,Chopstick,6Yv0xoR37tcxzvey8ybW5l,0.817,0.82,0,-2.954,1,0.0601,0.0,0.35,0.733,141.002,177973,4,JPN,ASIA,70.0
Ryan Castro,Niña de Mis Sueños,Niña de Mis Sueños,5R70etCKr7FOqdTqnohNfT,0.718,0.848,4,-4.13,1,0.211,0.00091,0.28,0.86,184.17,161739,4,COL,SOUTH-AM,70.0
Blessd,Hecho En Medellín,Quien TV,2ThSBT4fDS83BWu3iMjMRn,0.823,0.798,10,-5.079,1,0.0759,0.0058,0.122,0.875,95.037,156224,4,COL,SOUTH-AM,74.0
Feid,INTER SHIBUYA (FERXXO EDITION),VACAXIONES,5QLs1kIWkkxcdUBfTkqWBX,0.558,0.69,6,-5.101,1,0.122,0.0,0.126,0.43,90.091,186400,4,COL,SOUTH-AM,68.0
Feid,INTER SHIBUYA - LA MAFIA,SI TÚ SUPIERAS - Bonus Track,1SCYfmGM5ueb6YiiQbLXVn,0.652,0.666,4,-5.383,0,0.171,0.0,0.11,0.554,174.732,196373,4,COL,SOUTH-AM,77.0
Feid,INTER SHIBUYA (FERXXO EDITION),AMOR DE MI VIDA,2C6eINAA8cO6e5a8PjnWsK,0.735,0.674,6,-5.629,0,0.124,0.0,0.108,0.561,171.883,189613,4,COL,SOUTH-AM,74.0
Feid,INTER SHIBUYA (FERXXO EDITION),FRIKI,2WrqTrNIHqfcMCgmEo0A7E,0.826,0.878,6,-2.389,0,0.0599,0.0,0.0789,0.686,94.994,145120,4,COL,SOUTH-AM,67.0
Andy Rivera,Monumento,Monumento,3h6uFCOSSpj7FIgzDhuJJN,0.706,0.742,1,-3.19,0,0.351,0.0142,0.0976,0.595,169.921,173647,4,COL,SOUTH-AM,72.0
Lin-Manuel Miranda,Encanto (Banda Sonora Original en Español),No se habla de Bruno,5QKk5N5xJQGsWMhPM80Kfv,0.812,0.471,0,-8.314,0,0.0404,0.0,0.104,0.756,102.964,216120,4,COL,SOUTH-AM,81.0
Ryan Castro,Malory,Malory,4T18CIOag4LfuqqfzyBQmw,0.803,0.745,2,-5.251,1,0.0657,0.00763,0.0712,0.628,107.077,116636,4,COL,SOUTH-AM,70.0
Chucho Flash,Yo No Se,Yo No Se,1MxMBirljZVgAB9jdjB61x,0.595,0.788,7,-7.512,1,0.226,0.0,0.225,0.936,186.147,178846,4,COL,SOUTH-AM,72.0
Feid,INTER SHIBUYA - LA MAFIA,TE MATA,3eFL5cxO22TpyjK3wNb27q,0.582,0.531,9,-4.698,0,0.209,0.000164,0.138,0.866,170.01,113120,4,COL,SOUTH-AM,71.0
Grupo Niche,40,Algo Que Se Quede,1JXcB149QtbcIpDUA6YZOB,0.751,0.722,2,-4.197,1,0.0506,0.0,0.178,0.788,140.043,220135,4,COL,SOUTH-AM,69.0
Feid,INTER SHIBUYA - LA MAFIA,CHIMBITA,35xvhWIZMpsDcJxr14Ukbx,0.682,0.657,1,-4.462,0,0.193,0.0,0.111,0.564,185.938,156147,4,COL,SOUTH-AM,65.0
J Balvin,JOSE,Poblado - Remix,2K1CQMoG2Dy5nmeOYnhoi8,0.813,0.81,3,-5.382,0,0.0809,1.59e-06,0.377,0.632,93.005,392867,4,COL,SOUTH-AM,74.0
KAROL G,KG0516,200 COPAS,0aZnyTWJNgdzYoOiaW8HKG,0.515,0.704,9,-5.25,0,0.206,0.0,0.415,0.885,91.246,217213,3,COL,SOUTH-AM,79.0
Blessd,Hecho En Medellín,Hace Tiempo,1bRex9K0O9h0Nr5vD2M8AQ,0.853,0.804,10,-4.25,0,0.149,0.0157,0.214,0.708,89.937,184000,4,COL,SOUTH-AM,67.0
Maluma,Cositas de la USA,Cositas de la USA,5c4KBG3ATUOmP8y2KHGGoI,0.835,0.587,11,-7.094,1,0.322,2.83e-05,0.101,0.423,90.001,189016,4,COL,SOUTH-AM,77.0
Blessd,IMPOSIBLE (REMIX),IMPOSIBLE - REMIX,5eaLGyPrVG7FbZ5vVnBm93,0.833,0.66,9,-3.985,0,0.1,0.0,0.107,0.751,83.971,221121,4,COL,SOUTH-AM,73.0
Giveon,TAKE TIME,Heartbreak Anniversary,3FAJ6O0NOHQV8Mc5Ri6ENp,0.449,0.465,0,-8.964,1,0.0791,1.02e-06,0.303,0.543,89.087,198371,3,MAS,ASIA,87.0
Conan Gray,Kid Krow,Heather,4xqrdfXkTW4T0RauPLv3WA,0.357,0.425,5,-7.301,1,0.0333,0.0,0.322,0.27,102.078,198040,3,MAS,ASIA,89.0
Masdo,Jalan Abbey,Janji Manis,31ECplyzYRmbQihescMh6N,0.456,0.869,7,-7.323,1,0.0389,0.136,0.0708,0.923,149.878,196573,4,MAS,ASIA,73.0
Billie Eilish,Happier Than Ever (Edit),Happier Than Ever - Edit,32BeYxKPrig1LefHsC0Xuo,0.334,0.599,0,-5.742,1,0.0365,0.000392,0.205,0.127,161.74,151444,3,MAS,ASIA,87.0
Stevan Pasaribu,Belum Siap Kehilangan,Belum Siap Kehilangan,56Uibq6ur2xwUpSd9biBH1,0.476,0.563,9,-5.528,1,0.0285,0.0,0.0861,0.201,143.909,288333,4,MAS,ASIA,71.0
ITZY,CRAZY IN LOVE,LOCO,59c0HrzmHfyQs6LgDw5cHe,0.759,0.886,1,-3.067,1,0.187,2.04e-05,0.342,0.489,102.065,191462,4,MAS,ASIA,61.0
ElGrandeToto,Salade Coco,Salade Coco,2BJh2IoGeq0UQVsLHUcbrK,0.795,0.889,6,-4.177,0,0.0762,4.93e-05,0.0939,0.912,140.093,167731,4,MAR,AFRICA,51.0
CKay,love nwantiti (feat. ElGrande Toto) [North African Remix],love nwantiti (feat. ElGrande Toto) - North African Remix,1EYeZGTMCjV7uVey5fNWXM,0.642,0.723,1,-6.149,1,0.243,0.000942,0.112,0.487,186.043,135480,4,MAR,AFRICA,79.0
Inkonnu,Chill,Chill,5NwA0hLKYsFcU3FVD5hD03,0.823,0.454,1,-13.504,0,0.387,0.0,0.0975,0.342,152.046,177000,4,MAR,AFRICA,60.0
ElGrandeToto,7elmet Ado 5,7elmet Ado 5,6MvBKF1zyjUnnUUgfndWjF,0.507,0.518,2,-8.071,0,0.53,0.0,0.354,0.236,198.762,396443,3,MAR,AFRICA,43.0
Draganov,Colors,Lbaroud,1gq11LOJxrQob0EsPRwAMm,0.759,0.44,11,-11.192,0,0.193,0.0,0.0859,0.175,167.825,176571,4,MAR,AFRICA,60.0
kouz1,J'en ai marre !,J'en ai marre !,39jtccUn5BcqpMbjzqFRlj,0.655,0.745,9,-3.716,0,0.0368,0.0,0.0904,0.275,101.979,211624,4,MAR,AFRICA,62.0
ElGrandeToto,Haram (Pablo II),Haram (Pablo II),6AFbOjmJNeCHXmoh1Ve1XM,0.663,0.739,6,-6.001,0,0.177,0.0,0.168,0.393,74.956,266533,4,MAR,AFRICA,47.0
ElGrandeToto,Caméléon,Mghayer,5QhnCB5kD34sYkvHviU0yz,0.598,0.687,2,-7.628,0,0.0362,1.21e-05,0.154,0.425,83.475,214360,4,MAR,AFRICA,47.0
Tagne,Nadi Canadi,Nadi Canadi,14WP9aPMpre8L1u0RcRO5Q,0.617,0.557,5,-9.162,0,0.199,0.0,0.0775,0.654,174.09,221379,3,MAR,AFRICA,60.0
Draganov,Colors,Sac,63DDC3J4z88hNMvcDFzQnH,0.583,0.421,1,-12.987,0,0.146,2.1e-05,0.103,0.777,199.797,196000,4,MAR,AFRICA,58.0
kouz1,TRAP ROUMI V3,TRAP ROUMI V3,07yjOxOAi1cxhO2FALf861,0.719,0.593,0,-9.889,1,0.064,0.0,0.0677,0.347,101.954,330932,4,MAR,AFRICA,54.0
Mocci,Khalass,Khalass,5RJvzygEnbZOPfwKKEQvun,0.796,0.691,8,-7.399,0,0.149,1.4e-06,0.257,0.667,96.968,200217,4,MAR,AFRICA,59.0
Snor,HKAYA,HKAYA,4eBmSIn5XyL89lb4uJ8Aco,0.702,0.348,8,-17.974,1,0.0476,0.000164,0.127,0.331,98.007,198367,4,MAR,AFRICA,59.0
7-Toun,MILANO,MILANO,5TR5g2mXk58AbVbHLVRbsM,0.505,0.362,1,-17.174,1,0.104,0.0963,0.0955,0.365,104.699,249707,3,MAR,AFRICA,57.0
kouz1,Vangogh,Safe safe,5LyViLHbmjbJgQwwNgKEEH,0.801,0.642,4,-8.707,0,0.052,0.0,0.0967,0.304,120.016,160010,4,MAR,AFRICA,55.0
RYM,Stylo warqa,Stylo warqa,4H0oUwMaA4iFVZtl4YR4Jj,0.748,0.857,9,-5.059,0,0.049,0.00338,0.0842,0.443,111.955,177857,4,MAR,AFRICA,55.0
kouz1,Vangogh,La rwina,1qmQtjLHkjwrRzuFmP9smG,0.757,0.537,8,-9.612,1,0.0895,4.2e-06,0.101,0.477,107.028,251735,4,MAR,AFRICA,56.0
Mons,Iori 4,Iori 4,2947MtC8aKk9mwbw4bjC6A,0.692,0.528,2,-9.949,1,0.104,0.0,0.0698,0.348,140.02,254769,4,MAR,AFRICA,50.0
Saad Lamjarred,Enty Hayaty,Enty Hayaty,2FCV8dhMiAl3fNifmx1Q3m,0.692,0.716,6,-8.357,0,0.0441,0.0,0.162,0.483,94.972,255979,4,MAR,AFRICA,63.0
Stormy,Jackpot,Tchin Tchin,48Xx8tDQ2yNp3aHbGrKXxc,0.749,0.527,1,-12.567,0,0.19,7.26e-06,0.239,0.803,162.008,211111,4,MAR,AFRICA,56.0
7liwa,Marfoud,Marfoud,56Bs6dWaxizARR9y1Ghs5y,0.745,0.476,11,-8.913,0,0.0735,0.0,0.0818,0.203,97.995,203040,4,MAR,AFRICA,56.0
Klass-A,R&B KINGZ,Ayay,44DBAjWwzFlUY2361xh6BW,0.726,0.631,9,-8.965,1,0.14,0.0,0.0262,0.376,171.827,185107,4,MAR,AFRICA,55.0
Inkonnu,Arabi,7ali Ya 7ali,0e7rIlMjTs8DsDxrWb5cGo,0.792,0.575,11,-10.858,0,0.235,1.08e-06,0.104,0.462,126.059,165714,4,MAR,AFRICA,55.0
Mouh Milano,Deghri Deghri,Deghri Deghri,2DPkmFqCCEIJGjlVnsPU7A,0.666,0.652,6,-11.647,0,0.0886,0.00227,0.313,0.643,135.973,226000,4,MAR,AFRICA,58.0
Vargas,RS3,RS3,2fe4vq7z5vXpZoFBPtlDaU,0.768,0.72,2,-9.04,1,0.0536,0.0,0.0942,0.494,127.033,232453,4,MAR,AFRICA,54.0
Mohamed Rifai,كيفاش نخليك,كيفاش نخليك,0oaCbb3lplo9YIjdlwLspn,0.735,0.754,5,-6.919,0,0.0905,0.0,0.2,0.789,89.244,239253,3,MAR,AFRICA,58.0
L'morphine,Sucré Salé,Sucré Salé,4zYbjpZN7B298nBrKbXeyr,0.64,0.402,1,-12.414,1,0.379,0.000205,0.0935,0.545,162.267,140458,4,MAR,AFRICA,53.0
Pause,ORCA,ORCA,4xP2e6Kcn3yUwbiqbvDYnk,0.778,0.543,9,-12.411,0,0.208,0.0,0.222,0.671,121.45,184390,3,MAR,AFRICA,47.0
Mehdi Mozayine,Ya Hmed,Ya Hmed,3Ica0uL8RYkhG3YG0tpywf,0.86,0.631,0,-9.29,0,0.0466,0.0,0.495,0.818,109.99,209309,4,MAR,AFRICA,55.0
Saad Lamjarred,Ya Ayouni,Ya Ayouni,5mayCpikqyQIDXWscGgNXf,0.758,0.596,9,-4.09,0,0.0591,0.0,0.268,0.85,89.953,261085,4,MAR,AFRICA,53.0
Inkonnu,Arabi,Moral,2yGcGAhdIGiObLOnmsAoFT,0.727,0.496,2,-11.761,1,0.1,0.0,0.178,0.418,104.008,184615,4,MAR,AFRICA,52.0
Inkonnu,Arabi,Zahri,7tbdg8jBXvkdqo1LiuKZ2l,0.469,0.49,9,-10.724,0,0.207,0.0,0.0911,0.349,84.562,200599,4,MAR,AFRICA,50.0
D33pSoul,Laar Ya Laar,Laar Ya Laar,6p1nVQXxuS3bI5jXxwZnnF,0.655,0.646,2,-7.913,1,0.0933,0.0793,0.107,0.278,89.918,130125,4,MAR,AFRICA,58.0
Mons,Sfina,Sfina,3LpN2cysYRb35wZmGmCyjR,0.813,0.461,8,-9.731,0,0.0858,0.0,0.138,0.582,106.983,210841,4,MAR,AFRICA,53.0
ElGrandeToto,Caméléon,Obscurité (feat. Hamza),2FkCxMgyjqvKwV0wqKb3vF,0.747,0.543,5,-8.346,0,0.0434,2.13e-06,0.229,0.624,75.003,285560,4,MAR,AFRICA,45.0
kouz1,Trap Roumi V2,Trap Roumi V2,1UCuu9ouBrppesU3JXe8b9,0.756,0.42,10,-10.376,1,0.0578,0.0536,0.123,0.451,99.953,205846,4,MAR,AFRICA,52.0
Plylist,Lili,Lili,7jXw9LPDWtOJO4cycQ9Wh1,0.847,0.53,9,-7.416,1,0.107,0.0,0.091,0.835,123.024,183770,4,MAR,AFRICA,53.0
ElGrandeToto,Caméléon,ALOHA!,22YGEzwGJwqoFKJ0URX1cl,0.658,0.676,11,-7.735,1,0.282,0.000106,0.0457,0.711,95.835,195973,4,MAR,AFRICA,39.0
Inkonnu,KNZ,KNZ,3YqEI4fpQFI8cYZiZzOyFj,0.457,0.683,7,-10.546,1,0.58,2.36e-05,0.296,0.354,184.005,247690,4,MAR,AFRICA,50.0
Balti,Ya Hasra,Ya Hasra,46w0RuHSg4LYbMh1JjJU8j,0.459,0.606,3,-4.993,0,0.19,1.18e-06,0.143,0.765,187.97,340928,4,MAR,AFRICA,59.0
Mons,Têtu (Deluxe Version),Cartable,0L1amLwBWnkKWJsNrOC2Y2,0.684,0.555,0,-9.4,1,0.049,0.0,0.0924,0.625,96.021,192741,4,MAR,AFRICA,51.0
Draganov,Tt Va Bien,Tt Va Bien,4Tid3jOcqtTtvGe4IQO5Kv,0.878,0.579,7,-10.702,0,0.207,9.24e-05,0.082,0.669,80.024,158723,4,MAR,AFRICA,52.0
Stormy,Jackpot,Layli,0NEzzI7b58J8FVIk80VNgh,0.58,0.414,8,-14.395,0,0.0399,0.00183,0.247,0.631,160.052,198000,4,MAR,AFRICA,52.0
Matisse,Como Lo Hice Yo,Como Lo Hice Yo,64JzNzcoSZOh3RWeoghVfk,0.689,0.663,2,-4.538,1,0.0432,1.17e-06,0.0994,0.486,143.098,177063,3,MEX,NORTH-AM,84.0
Santa Fe Klan,Te Ire A Buscar,Te Ire A Buscar,3elpkpwYlmUbuvmVps08lJ,0.684,0.58,4,-7.682,0,0.133,0.0,0.135,0.233,89.954,218045,4,MEX,NORTH-AM,83.0
Los de la Norte,Soy El Raton,Soy El Raton,6VUtRAE5fkJQfWqFhEWy1H,0.728,0.653,2,-10.026,1,0.138,3.13e-05,0.273,0.779,114.784,175543,4,MEX,NORTH-AM,78.0
Grupo Firme,Cada Quien,Cada Quien,5BE9B2FiFWBbBdoIQ1m1UP,0.707,0.833,3,-2.498,1,0.0517,0.0,0.115,0.788,110.062,197781,3,MEX,NORTH-AM,83.0
LAGOS,Clásicos,Mónaco,3HgvO4B5LLmdPOT2d8cSZd,0.699,0.654,11,-6.264,1,0.0383,7.08e-06,0.095,0.319,100.037,192313,4,MEX,NORTH-AM,82.0
Junior H,Cruisin' with Junior H,Se Amerita,3pQYf90V5idOGrXzosm9rt,0.752,0.719,6,-4.399,0,0.0285,7.96e-05,0.126,0.544,107.582,235858,4,MEX,NORTH-AM,83.0
Ed Maverick,mix pa llorar en tu cuarto,Fuentes de Ortiz,0akyEssGRVHstqCSWXusJL,0.83,0.159,1,-14.461,1,0.0383,2.02e-05,0.362,0.189,104.95,207400,4,MEX,NORTH-AM,82.0
Lenin Ramírez,Yo Ya No Vuelvo Contigo (En Vivo),Yo Ya No Vuelvo Contigo - En Vivo,1s59X35jDULAyOGmBuTAnd,0.643,0.35,4,-5.924,0,0.0783,0.0,0.102,0.541,118.199,240457,1,MEX,NORTH-AM,81.0
Gerardo Ortiz,Décimo Aniversario,Tranquilito,2LJRoFOtMGLnSxJqlJuhge,0.858,0.634,0,-4.058,1,0.0286,0.0,0.236,0.909,110.03,164360,3,MEX,NORTH-AM,79.0
Calibre 50,Cuidando El Territorio,Cuidando El Territorio,64ImcY4fJhY243wr20SR3e,0.716,0.654,8,-6.702,0,0.279,0.0,0.127,0.958,180.11,186833,4,MEX,NORTH-AM,81.0
Grupo Firme,Se Fue La Pantera (En Vivo),Se Fue La Pantera (En Vivo),6Yard5LK4aXEn0kBKtHSob,0.557,0.66,3,-4.467,1,0.0768,0.0,0.085,0.907,128.179,202022,4,MEX,NORTH-AM,79.0
Alex Luna,Te Marqué Pedo,Te Marqué Pedo,4hAYQuavbB0FYhyxBTbVal,0.836,0.66,1,-3.939,0,0.0648,0.0,0.112,0.829,135.091,216000,4,MEX,NORTH-AM,11.0
Santa Fe Klan,Todo Va a Estar Bien,Todo Va a Estar Bien,3XjRIN9vEt35lm1iStPcgq,0.611,0.66,4,-6.49,0,0.381,0.0,0.0636,0.582,137.668,267797,1,MEX,NORTH-AM,80.0
L.A.B.,L.A.B V,Mr Reggae,6J6slpqRf9jYqGUVKVEOOt,0.829,0.701,7,-8.587,0,0.078,0.274,0.135,0.886,164.035,184120,4,NZL,AUS/OZEA,58.0
L.A.B.,L.A.B III,In the Air,5v7h5vQgCJKZT5vB3I9s3o,0.974,0.643,9,-8.857,0,0.0452,0.00141,0.0833,0.967,117.985,252680,4,NZL,AUS/OZEA,68.0
L.A.B.,L.A.B V,Under the Sun,1GQ7M3b1B4Dt9lMjoBOGcl,0.788,0.66,9,-9.186,1,0.0297,0.00018,0.0762,0.84,100.017,292360,4,NZL,AUS/OZEA,63.0
L.A.B.,L.A.B,Controller,2DkxWMmdvS3f5hbz4UGQLO,0.783,0.546,4,-10.531,1,0.0357,0.000398,0.0723,0.572,143.994,275080,4,NZL,AUS/OZEA,63.0
Rob Ruha,35,35,6vFlODh4lr7VOho2MFxXvL,0.591,0.63,9,-7.89,1,0.315,0.0,0.367,0.84,79.789,208640,4,NZL,AUS/OZEA,64.0
Latto,Big Energy,Big Energy,6Zu3aw7FfjAF9WA0fA81Oq,0.935,0.807,11,-3.838,0,0.114,0.0,0.349,0.813,106.017,173182,4,NZL,AUS/OZEA,81.0
L.A.B.,L.A.B IV,Why Oh Why,3TaGtHDHWQ7TfPpX0eJrtB,0.772,0.535,9,-9.034,1,0.0675,0.00147,0.142,0.775,81.986,290160,4,NZL,AUS/OZEA,61.0
King George,Friday Night,Friday Night,1Ynv5ahQNdRRgDGcMVa3Y6,0.851,0.458,11,-7.945,1,0.0599,0.0,0.102,0.553,95.011,246072,4,NZL,AUS/OZEA,59.0
Lee Mvtthews,Bones,Takeover,7ArG7cEuyvTNXDwW7stm85,0.588,0.908,11,-2.66,1,0.0414,0.0267,0.104,0.128,174.0,231920,4,NZL,AUS/OZEA,64.0
SIX60,Pepeha,Pepeha,7A1SKLC7QhybSkcIekJFxM,0.416,0.33,0,-9.836,1,0.0258,1.68e-05,0.09,0.13,61.515,190000,3,NZL,AUS/OZEA,59.0
L.A.B.,L.A.B IV,Yes I Do,6oTbxrszNWRsLdwFkGeHy6,0.847,0.517,10,-7.786,1,0.029,0.0165,0.072,0.848,96.009,310760,4,NZL,AUS/OZEA,63.0
SIX60,GOLD ALBUM (10th Anniversary Edition),Someone To Be Around - Bonus Track,7KkpWFfKfSivkMD6yrKhGD,0.676,0.476,4,-7.833,1,0.0448,0.0,0.113,0.47,141.98,208240,4,NZL,AUS/OZEA,60.0
Muroki,Wavy,Wavy,6fZmJKpBSqMRx49KaY4waD,0.885,0.726,10,-7.825,1,0.142,2.79e-05,0.243,0.534,99.954,225000,4,NZL,AUS/OZEA,60.0
SIX60,All She Wrote,All She Wrote,2yI8xyHgyhCXyw0Vq98twb,0.801,0.528,7,-7.693,1,0.0937,1.44e-05,0.114,0.365,124.967,197865,4,NZL,AUS/OZEA,58.0
FLEMMING,Zij Wil Mij,Zij Wil Mij,01F3XjTDNiB5v3hfAPi7qT,0.805,0.466,9,-8.644,0,0.181,0.0,0.102,0.691,114.9,156000,4,HOL,EU,42.0
Snelle,In M'n Bloed,In M'n Bloed,3hzxm5yFiOKeZ5f24Q9hsq,0.647,0.474,6,-11.303,1,0.0773,4.07e-05,0.14,0.702,105.208,162857,4,HOL,EU,72.0
RONDÉ,Hard To Say Goodbye,Hard To Say Goodbye,3AT0yKs2cWdKII3JBxzmqv,0.638,0.718,0,-3.995,0,0.0254,0.0,0.182,0.418,101.013,194453,4,HOL,EU,73.0
Maan,Leven,Leven,6f3vDmoE9ssTrOdLpJKxzT,0.677,0.721,10,-5.482,0,0.0446,1.6e-06,0.153,0.779,150.031,134400,4,HOL,EU,47.0
Bilal Wahib,El Mehdi,Streken Van Een Duivel,4wIhjMTomtYhOy1GAg8SSC,0.823,0.493,11,-8.336,0,0.135,0.0,0.0883,0.569,127.094,199690,4,HOL,EU,67.0
Antoon,Heilig Water,Leuk,2z43Tcnc82QqrOCHv5GG9J,0.809,0.644,0,-8.753,1,0.0342,2.54e-06,0.204,0.859,120.01,147000,4,HOL,EU,73.0
Yade Lauren,In De Nacht,In De Nacht,5Epo9KIQxMprDVCaPzfnys,0.563,0.511,0,-6.415,0,0.122,0.0,0.108,0.21,113.171,206405,5,HOL,EU,74.0
Mensa,Hoe Niet?,Hoe Niet?,6aYVLuOO66f5LGDR9rjnOe,0.909,0.569,0,-7.013,0,0.212,4.55e-05,0.0667,0.922,125.004,180480,4,HOL,EU,70.0
Donnie,Bon Gepakt,Bon Gepakt,5fWyEc2ER2kselpeWQ6Yc7,0.696,0.727,2,-4.516,0,0.166,0.0,0.252,0.786,120.05,173283,4,HOL,EU,72.0
OneRepublic,Sunshine,Sunshine,5r43qanLhUCdBj8HN3fa6B,0.697,0.875,5,-4.621,1,0.034,0.0,0.28,0.774,140.069,163855,4,HOL,EU,83.0
Sigourney K,Vreemde Voor Mij,Vreemde Voor Mij,2wCZt5PKfSE81iXdRlRhaU,0.699,0.449,10,-7.759,1,0.119,0.0,0.155,0.543,144.88,175995,4,HOL,EU,72.0
Cristian D,Le Bled,Le Bled,5jHfomwwBzN6rD2ByERafC,0.9,0.231,7,-14.385,0,0.482,0.0,0.164,0.598,139.975,125051,4,HOL,EU,71.0
Bokoesam,50 Cent (feat. Yung Felix),50 Cent (feat. Yung Felix),2KxXMdqOwh8v26saGBGlK3,0.882,0.681,1,-6.898,0,0.0555,0.0,0.126,0.564,100.009,127500,4,HOL,EU,70.0
Ofenbach,Hurricane,Hurricane,0iVkWge9ytV4Scgy2hQ2za,0.56,0.851,2,-2.851,0,0.0486,2.9e-06,0.177,0.461,125.947,147140,4,HOL,EU,81.0
Trobi,Silent Disco,Silent Disco,1kUX1zVg5apMvokHIaMJSz,0.774,0.668,0,-7.01,0,0.228,0.0,0.247,0.727,139.982,175524,4,HOL,EU,62.0
Mula B,Coke In De Uitverkoop,Coke In De Uitverkoop,2irOTITUdhJghCm8uDnCpJ,0.977,0.816,10,-7.195,0,0.226,0.0309,0.168,0.908,125.034,155520,4,HOL,EU,72.0
Turfy Gang,Buren,Buren,7erbctwXpJ5IMpZVgvI7Jm,0.81,0.736,10,-5.452,0,0.0475,2.77e-05,0.0972,0.525,125.003,198565,4,HOL,EU,70.0
